age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category,,,,,,
30,69,170,7.74,FALSE,Ghaziabad,Carpenter,Low,,,,,,
37,51,166,4.68,FALSE,Nashik,Insurance Agent,Low,,,,,,
44,61,158,8.13,FALSE,Delhi,Doctor,Low,,,,,,
61,82,188,36.45,FALSE,Ludhiana,Data Analyst,Medium,,,,,,
46,52,167,14.28,FALSE,Agra,Banker,Low,,,,,,
62,89,193,22.02,TRUE,Nashik,Engineer,High,,,,,,
50,90,157,12.71,FALSE,Ludhiana,Accountant,Medium,,,,,,
37,87,159,46.8,TRUE,Meerut,Lawyer,High,,,,,,
24,77,171,14.15,FALSE,Surat,Content Writer,Low,,,,,,
32,89,167,34.77,FALSE,Ghaziabad,Marketing Manager,Medium,,,,,,
60,61,173,35.42,FALSE,Pune,Insurance Agent,Medium,,,,,,
36,65,170,17.32,FALSE,Agra,Software Engineer,Low,,,,,,
22,89,193,19.26,FALSE,Pune,Retail Manager,Low,,,,,,
44,69,177,19.35,FALSE,Amritsar,Shop Owner,Low,,,,,,
48,66,174,36.08,FALSE,Bangalore,Teacher,Low,,,,,,
36,54,151,41.79,TRUE,Amritsar,Insurance Agent,Medium,,,,,,
21,96,193,49.33,FALSE,Hyderabad,Chef,Low,,,,,,
35,57,190,9.77,FALSE,Ghaziabad,Shop Owner,Low,,,,,,
31,86,191,25.54,TRUE,Surat,Insurance Agent,Medium,,,,,,
56,67,191,30.51,FALSE,Rajkot,Lab Technician,Medium,,,,,,
37,93,172,4.33,FALSE,Vadodara,Doctor,Low,,,,,,
58,49,166,2.23,FALSE,Hyderabad,HR Manager,Medium,,,,,,
43,49,186,23.87,FALSE,Hyderabad,Retail Manager,Medium,,,,,,
20,95,172,46.66,TRUE,Ghaziabad,Banker,High,,,,,,
42,74,166,27.57,TRUE,Srinagar,Banker,High,,,,,,
51,87,191,37.87,FALSE,Varanasi,Teacher,Medium,,,,,,
21,82,151,12.19,TRUE,Visakhapatnam,Accountant,High,,,,,,
21,61,175,23.54,TRUE,Chennai,Factory Worker,Medium,,,,,,
30,90,161,49,TRUE,Amritsar,Real Estate Agent,High,,,,,,
33,61,187,44.49,TRUE,Ranchi,Electrician,High,,,,,,
23,90,190,35.35,FALSE,Ludhiana,Nurse,Low,,,,,,
39,95,175,5.59,FALSE,Visakhapatnam,Shop Owner,Medium,,,,,,
29,57,168,43.9,FALSE,Ranchi,Businessman,Low,,,,,,
56,95,166,44.13,FALSE,Patna,Chef,High,,,,,,
40,81,155,11.25,FALSE,Vadodara,Consultant,Medium,,,,,,
63,68,150,7.33,FALSE,Meerut,Accountant,Medium,,,,,,
43,86,150,47.49,FALSE,Srinagar,Marketing Manager,Medium,,,,,,
21,73,165,21.91,FALSE,Faridabad,Civil Servant,Low,,,,,,
63,56,164,49.06,TRUE,Mumbai,Civil Servant,High,,,,,,
49,51,158,40.86,TRUE,Nagpur,Government Employee,High,,,,,,
40,56,181,32.13,FALSE,Meerut,Shop Owner,Medium,,,,,,
25,51,178,31.36,FALSE,Hyderabad,Teacher,Medium,,,,,,
34,89,167,10.33,TRUE,Patna,Shop Owner,High,,,,,,
18,70,179,13.28,TRUE,Ahmedabad,Accountant,Medium,,,,,,
61,78,164,10.58,TRUE,Bhopal,Businessman,High,,,,,,
59,89,152,36.24,FALSE,Srinagar,Chef,High,,,,,,
44,96,195,43.15,FALSE,Visakhapatnam,Carpenter,Medium,,,,,,
37,95,189,48.82,FALSE,Agra,Plumber,High,,,,,,
33,64,158,13.56,TRUE,Bhopal,Doctor,High,,,,,,
25,68,192,14.42,TRUE,Ranchi,Architect,Medium,,,,,,
26,82,154,38.09,FALSE,Mumbai,Pharmacist,Medium,,,,,,
35,77,153,36.34,FALSE,Nashik,Government Employee,Medium,,,,,,
56,52,178,18.68,FALSE,Nashik,Retail Manager,Medium,,,,,,
18,51,181,44.66,TRUE,Bhopal,Chef,High,,,,,,
28,84,187,19.94,TRUE,Varanasi,Factory Worker,Medium,,,,,,
63,83,179,41.34,FALSE,Delhi,Driver,Medium,,,,,,
63,95,165,47.12,FALSE,Nagpur,Pharmacist,High,,,,,,
43,47,156,37.79,TRUE,Nagpur,Businessman,High,,,,,,
41,93,192,4.13,FALSE,Kanpur,Accountant,Low,,,,,,
46,97,191,6.62,FALSE,Delhi,Engineer,Medium,,,,,,
38,90,186,43.73,TRUE,Kolkata,Insurance Agent,High,,,,,,
30,75,175,45.95,TRUE,Mumbai,Factory Worker,Medium,,,,,,
52,64,191,46.35,TRUE,Srinagar,Real Estate Agent,High,,,,,,
39,47,157,9.4,FALSE,Rajkot,Chef,Low,,,,,,
55,72,186,4.07,TRUE,Rajkot,Civil Servant,Medium,,,,,,
33,55,162,40.68,TRUE,Amritsar,Carpenter,Medium,,,,,,
24,92,195,14.69,FALSE,Varanasi,Accountant,Low,,,,,,
41,96,193,8.52,TRUE,Meerut,Content Writer,High,,,,,,
24,55,153,45.62,FALSE,Hyderabad,Accountant,Low,,,,,,
53,82,178,24.38,TRUE,Ludhiana,Government Employee,High,,,,,,
37,48,178,20.48,TRUE,Lucknow,Architect,High,,,,,,
26,78,160,26.98,FALSE,Kanpur,Pharmacist,Medium,,,,,,
19,46,194,9.18,FALSE,Rajkot,Sales Manager,Low,,,,,,
21,82,161,24.45,FALSE,Chennai,Pharmacist,Low,,,,,,
51,67,162,35.95,FALSE,Amritsar,Factory Worker,Medium,,,,,,
61,70,161,9.45,FALSE,Faridabad,Architect,Medium,,,,,,
41,79,195,37.69,FALSE,Kolkata,Plumber,Low,,,,,,
52,92,166,47.24,TRUE,Bangalore,Government Employee,High,,,,,,
35,51,191,29.21,FALSE,Ahmedabad,Driver,Medium,,,,,,
40,86,195,38.82,TRUE,Lucknow,Lab Technician,Medium,,,,,,
47,88,155,30.02,FALSE,Ranchi,Factory Worker,Medium,,,,,,
57,64,192,5.95,FALSE,Delhi,Lab Technician,Medium,,,,,,
21,55,160,46.25,FALSE,Patna,Shop Owner,Low,,,,,,
27,78,164,15.86,FALSE,Mumbai,Civil Servant,Low,,,,,,
62,82,176,39.47,FALSE,Amritsar,Data Analyst,Medium,,,,,,
62,61,152,15.29,FALSE,Ludhiana,Factory Worker,Medium,,,,,,
51,46,184,48.93,FALSE,Chennai,Software Engineer,Medium,,,,,,
44,80,155,28.51,FALSE,Mumbai,Teacher,Medium,,,,,,
34,94,175,23.3,FALSE,Ludhiana,Factory Worker,Medium,,,,,,
43,58,190,49.1,FALSE,Jaipur,Electrician,Medium,,,,,,
58,58,180,39.86,FALSE,Hyderabad,Retail Manager,Medium,,,,,,
45,54,179,44.98,FALSE,Delhi,Architect,Medium,,,,,,
52,81,156,15.4,FALSE,Visakhapatnam,Lab Technician,Medium,,,,,,
53,78,185,18.24,FALSE,Delhi,Consultant,Low,,,,,,
24,68,155,25.25,FALSE,Srinagar,Factory Worker,Low,,,,,,
40,55,176,37.89,FALSE,Meerut,Data Analyst,Medium,,,,,,
30,63,154,44.26,FALSE,Delhi,Carpenter,Medium,,,,,,
23,60,181,6.15,FALSE,Bhopal,Sales Manager,Low,,,,,,
58,51,170,28.56,FALSE,Visakhapatnam,Engineer,Medium,,,,,,
33,98,193,35.94,FALSE,Vadodara,Doctor,Medium,,,,,,
52,90,189,9.18,FALSE,Jaipur,Plumber,Medium,,,,,,
47,92,191,19.8,TRUE,Hyderabad,Real Estate Agent,High,,,,,,
47,99,180,4.69,FALSE,Hyderabad,Government Employee,Medium,,,,,,
30,80,178,22.97,TRUE,Meerut,Lab Technician,High,,,,,,
25,46,170,13.72,FALSE,Nagpur,Lab Technician,Low,,,,,,
26,98,170,24.3,FALSE,Ludhiana,Driver,Medium,,,,,,
26,73,190,38.11,FALSE,Pune,Accountant,Low,,,,,,
61,47,159,5.14,TRUE,Agra,Shop Owner,High,,,,,,
43,98,168,18.8,FALSE,Lucknow,Driver,Medium,,,,,,
56,47,190,33.71,FALSE,Delhi,Sales Manager,Medium,,,,,,
40,68,171,12.37,TRUE,Amritsar,Doctor,Medium,,,,,,
63,93,164,4.71,FALSE,Kanpur,Sales Manager,High,,,,,,
42,95,187,40.8,FALSE,Agra,Engineer,Medium,,,,,,
46,75,185,36.31,FALSE,Delhi,Lab Technician,Low,,,,,,
39,96,183,27.54,FALSE,Jaipur,Data Analyst,Medium,,,,,,
35,68,190,5.69,TRUE,Surat,Lawyer,Medium,,,,,,
22,56,174,23.97,TRUE,Bangalore,Plumber,High,,,,,,
62,52,189,3.74,FALSE,Pune,Factory Worker,Medium,,,,,,
18,79,173,42.96,FALSE,Nashik,Consultant,Medium,,,,,,
41,96,169,39.1,TRUE,Bhopal,Real Estate Agent,High,,,,,,
32,93,175,11.75,FALSE,Nashik,Factory Worker,High,,,,,,
50,94,157,46.51,FALSE,Surat,Engineer,Medium,,,,,,
40,84,189,20.31,TRUE,Delhi,Teacher,Medium,,,,,,
60,60,168,49.66,TRUE,Mumbai,Engineer,High,,,,,,
41,55,192,10.04,TRUE,Ghaziabad,Pharmacist,High,,,,,,
43,89,195,13.73,FALSE,Visakhapatnam,Lab Technician,Low,,,,,,
34,58,179,10.2,TRUE,Ranchi,Retail Manager,High,,,,,,
55,67,153,3.54,FALSE,Meerut,Data Analyst,Medium,,,,,,
44,73,161,2.42,TRUE,Mumbai,HR Manager,High,,,,,,
23,53,192,46.53,FALSE,Agra,Nurse,Low,,,,,,
57,88,189,35.86,FALSE,Visakhapatnam,Chef,Medium,,,,,,
43,57,194,11.73,TRUE,Vadodara,Shop Owner,High,,,,,,
33,67,167,36.62,FALSE,Rajkot,Data Analyst,Low,,,,,,
48,89,168,15.82,FALSE,Visakhapatnam,Carpenter,Medium,,,,,,
20,54,189,37.48,TRUE,Allahabad,Sales Manager,High,,,,,,
39,98,175,44.85,FALSE,Delhi,Sales Manager,Medium,,,,,,
60,64,178,32.58,FALSE,Hyderabad,Accountant,Medium,,,,,,
29,89,185,46.09,FALSE,Varanasi,Retail Manager,Low,,,,,,
28,69,184,24.24,FALSE,Hyderabad,Pharmacist,Low,,,,,,
55,59,155,9.59,FALSE,Chennai,Factory Worker,Low,,,,,,
29,51,161,46.36,FALSE,Amritsar,Driver,Medium,,,,,,
54,77,175,40.8,FALSE,Chennai,Banker,Medium,,,,,,
47,68,182,48.39,TRUE,Patna,Nurse,High,,,,,,
41,87,153,27.91,FALSE,Faridabad,Pharmacist,Medium,,,,,,
18,54,178,34.01,FALSE,Ranchi,Consultant,Low,,,,,,
46,61,152,11.73,FALSE,Faridabad,Sales Manager,Medium,,,,,,
51,51,174,48.02,TRUE,Nagpur,Shop Owner,High,,,,,,
38,94,190,48.02,TRUE,Vadodara,HR Manager,High,,,,,,
52,53,183,24.76,FALSE,Kanpur,Marketing Manager,Medium,,,,,,
27,53,185,45.19,TRUE,Hyderabad,Doctor,High,,,,,,
37,56,192,21.7,FALSE,Bangalore,Retail Manager,Medium,,,,,,
60,72,161,38.08,FALSE,Rajkot,Civil Servant,Medium,,,,,,
28,63,178,8.3,FALSE,Lucknow,Doctor,Low,,,,,,
44,80,182,31.67,TRUE,Amritsar,Driver,High,,,,,,
63,82,151,19.07,FALSE,Nagpur,Data Analyst,Medium,,,,,,
56,88,158,39.87,FALSE,Rajkot,Lawyer,High,,,,,,
43,59,164,13.93,FALSE,Meerut,Lawyer,Low,,,,,,
64,94,160,15.33,FALSE,Kanpur,Accountant,Medium,,,,,,
36,71,155,14.01,FALSE,Indore,Retail Manager,Low,,,,,,
57,65,156,44.94,FALSE,Hyderabad,Government Employee,Medium,,,,,,
36,50,184,39.28,FALSE,Delhi,Consultant,Medium,,,,,,
57,52,169,46.38,TRUE,Surat,Marketing Manager,High,,,,,,
49,61,153,33.1,FALSE,Delhi,Carpenter,Medium,,,,,,
55,48,164,23.25,FALSE,Agra,Doctor,Medium,,,,,,
50,99,160,25.6,FALSE,Ludhiana,Carpenter,Medium,,,,,,
55,96,174,8.77,TRUE,Ranchi,Lawyer,High,,,,,,
39,92,162,42.62,FALSE,Varanasi,Shop Owner,Medium,,,,,,
62,74,183,9.77,FALSE,Amritsar,Engineer,Low,,,,,,
23,88,176,17.75,FALSE,Surat,Plumber,Low,,,,,,
49,93,161,13.6,FALSE,Pune,Carpenter,Medium,,,,,,
45,80,192,30.03,FALSE,Kanpur,Driver,Low,,,,,,
33,75,179,10.53,TRUE,Faridabad,Plumber,Medium,,,,,,
39,82,184,2.16,TRUE,Nagpur,Sales Manager,Medium,,,,,,
49,80,155,44.3,FALSE,Amritsar,Accountant,Medium,,,,,,
64,78,172,45.99,TRUE,Vadodara,Businessman,High,,,,,,
48,51,178,26.95,FALSE,Amritsar,Shop Owner,Low,,,,,,
58,92,171,7.5,FALSE,Faridabad,Lawyer,Medium,,,,,,
30,91,157,10.43,FALSE,Indore,Teacher,Low,,,,,,
37,62,153,5.85,FALSE,Faridabad,Government Employee,Low,,,,,,
48,51,178,42.91,TRUE,Surat,Electrician,High,,,,,,
55,48,161,3.4,FALSE,Agra,Factory Worker,Low,,,,,,
19,72,171,41.89,FALSE,Vadodara,Factory Worker,Low,,,,,,
25,72,182,48.46,FALSE,Ahmedabad,Data Analyst,Low,,,,,,
24,52,192,25.9,FALSE,Delhi,Factory Worker,Low,,,,,,
57,65,160,48.55,FALSE,Mumbai,Content Writer,Medium,,,,,,
33,45,189,45.55,FALSE,Allahabad,Retail Manager,Medium,,,,,,
48,99,167,40.28,FALSE,Ranchi,Shop Owner,Medium,,,,,,
27,52,180,15.7,FALSE,Ghaziabad,Sales Manager,Low,,,,,,
28,55,163,21.21,TRUE,Ahmedabad,HR Manager,Medium,,,,,,
62,84,182,13.66,FALSE,Lucknow,Government Employee,Medium,,,,,,
36,94,169,38.85,FALSE,Kanpur,Content Writer,Medium,,,,,,
55,75,166,21.66,FALSE,Allahabad,Factory Worker,Medium,,,,,,
50,50,176,8.72,FALSE,Indore,Businessman,High,,,,,,
59,68,165,4.32,FALSE,Indore,Nurse,Low,,,,,,
29,50,179,45.9,FALSE,Indore,Electrician,Low,,,,,,
39,96,180,17.4,FALSE,Srinagar,Electrician,Low,,,,,,
61,45,161,24.42,FALSE,Allahabad,Real Estate Agent,Low,,,,,,
29,70,170,8.14,FALSE,Meerut,Plumber,Low,,,,,,
59,74,173,35.85,FALSE,Patna,Marketing Manager,Medium,,,,,,
45,95,184,44.11,TRUE,Chennai,Lawyer,High,,,,,,
39,72,188,10.98,TRUE,Jaipur,Architect,Medium,,,,,,
56,72,153,29.24,FALSE,Chennai,Doctor,High,,,,,,
23,70,159,6.2,TRUE,Hyderabad,Lawyer,Medium,,,,,,
46,78,166,44.86,FALSE,Pune,Engineer,Medium,,,,,,
32,68,172,18.78,TRUE,Jaipur,Shop Owner,Medium,,,,,,
49,94,195,3.78,FALSE,Allahabad,Architect,Low,,,,,,
52,82,160,8.17,FALSE,Amritsar,Insurance Agent,Medium,,,,,,
62,78,181,16.4,FALSE,Visakhapatnam,Architect,Low,,,,,,
53,72,188,3.66,TRUE,Mumbai,Electrician,Medium,,,,,,
54,84,172,37.64,FALSE,Lucknow,Marketing Manager,Medium,,,,,,
41,55,169,40.21,TRUE,Allahabad,Chef,High,,,,,,
21,86,155,18.26,TRUE,Hyderabad,Doctor,Medium,,,,,,
48,84,184,44.94,FALSE,Surat,Pharmacist,Medium,,,,,,
63,91,171,12.58,TRUE,Jaipur,HR Manager,High,,,,,,
33,60,195,40.7,FALSE,Jaipur,Chef,Medium,,,,,,
42,48,168,7.93,FALSE,Bhopal,HR Manager,Low,,,,,,
31,66,184,42.86,TRUE,Nashik,Data Analyst,Medium,,,,,,
55,85,194,41.21,FALSE,Kanpur,Chef,Medium,,,,,,
55,94,195,38.74,TRUE,Lucknow,Carpenter,High,,,,,,
38,48,167,49.23,TRUE,Pune,Accountant,High,,,,,,
30,59,157,16.51,FALSE,Ludhiana,Banker,Low,,,,,,
29,93,167,49.34,TRUE,Lucknow,Software Engineer,High,,,,,,
44,88,179,6.68,FALSE,Vadodara,Retail Manager,Medium,,,,,,
32,65,187,18.82,FALSE,Visakhapatnam,Factory Worker,Low,,,,,,
43,99,157,23.02,FALSE,Chennai,Factory Worker,Medium,,,,,,
37,70,174,9.52,FALSE,Bhopal,Real Estate Agent,Low,,,,,,
44,48,194,27.04,FALSE,Ludhiana,Doctor,Medium,,,,,,
34,70,171,12.88,FALSE,Ghaziabad,Pharmacist,Low,,,,,,
43,69,154,15.41,TRUE,Rajkot,Doctor,High,,,,,,
49,82,184,26.23,FALSE,Ahmedabad,Retail Manager,Low,,,,,,
61,82,162,38.05,TRUE,Kanpur,Doctor,High,,,,,,
61,93,190,9.05,FALSE,Meerut,Doctor,Medium,,,,,,
20,49,160,9.58,TRUE,Meerut,Factory Worker,Medium,,,,,,
58,45,170,9.22,FALSE,Bangalore,Civil Servant,Medium,,,,,,
49,50,152,25.41,TRUE,Varanasi,Banker,High,,,,,,
38,70,183,39.79,FALSE,Indore,Government Employee,Low,,,,,,
58,71,169,10.24,FALSE,Nagpur,Businessman,Low,,,,,,
55,94,165,14.79,FALSE,Srinagar,Government Employee,Medium,,,,,,
50,83,193,17.99,FALSE,Pune,Plumber,Low,,,,,,
59,45,187,17.38,TRUE,Delhi,Chef,High,,,,,,
25,84,171,42.46,TRUE,Chennai,Nurse,High,,,,,,
20,84,191,10.25,FALSE,Ahmedabad,Chef,Low,,,,,,
41,74,195,23.7,FALSE,Ahmedabad,Data Analyst,Low,,,,,,
55,69,192,39.9,FALSE,Kanpur,Insurance Agent,Medium,,,,,,
58,57,174,9.15,FALSE,Chennai,Government Employee,Low,,,,,,
19,51,166,2.63,TRUE,Ahmedabad,Civil Servant,Low,,,,,,
44,96,150,34.76,FALSE,Hyderabad,Data Analyst,Medium,,,,,,
44,58,179,22.55,FALSE,Srinagar,Factory Worker,Medium,,,,,,
44,84,154,9.88,FALSE,Mumbai,Lawyer,Medium,,,,,,
33,69,160,27.09,TRUE,Ahmedabad,Accountant,High,,,,,,
29,81,166,18.46,FALSE,Jaipur,Teacher,Low,,,,,,
62,99,170,43.15,TRUE,Delhi,Content Writer,High,,,,,,
32,47,154,32.03,FALSE,Hyderabad,Civil Servant,Low,,,,,,
26,86,160,27.29,FALSE,Ranchi,Consultant,Medium,,,,,,
21,51,172,44.34,FALSE,Kanpur,Accountant,Low,,,,,,
51,61,192,2.22,TRUE,Allahabad,Pharmacist,High,,,,,,
54,46,182,34.67,TRUE,Varanasi,Plumber,High,,,,,,
27,57,158,8.86,FALSE,Indore,Software Engineer,Low,,,,,,
38,98,183,40.24,TRUE,Ranchi,Marketing Manager,High,,,,,,
27,52,181,5.72,FALSE,Ludhiana,Businessman,Low,,,,,,
47,49,176,7.76,TRUE,Lucknow,Real Estate Agent,High,,,,,,
63,51,151,36.79,FALSE,Allahabad,Government Employee,Medium,,,,,,
40,61,188,10.51,FALSE,Pune,Architect,Low,,,,,,
47,46,178,11.42,FALSE,Ludhiana,Doctor,Medium,,,,,,
19,79,182,35.27,FALSE,Ghaziabad,Content Writer,Low,,,,,,
28,83,195,40.47,FALSE,Kolkata,Pharmacist,Low,,,,,,
55,47,174,7.78,FALSE,Rajkot,Accountant,Medium,,,,,,
27,49,163,29.81,FALSE,Bhopal,Marketing Manager,Low,,,,,,
38,77,177,45.44,TRUE,Chennai,Insurance Agent,Medium,,,,,,
24,69,150,25.36,FALSE,Kolkata,Factory Worker,Medium,,,,,,
57,50,172,9.42,FALSE,Jaipur,Engineer,Medium,,,,,,
36,62,152,4.35,FALSE,Kolkata,Doctor,Low,,,,,,
50,77,165,25.98,TRUE,Rajkot,Shop Owner,High,,,,,,
55,56,184,22.62,FALSE,Nagpur,Doctor,Medium,,,,,,
61,76,195,42.65,FALSE,Faridabad,Sales Manager,Medium,,,,,,
42,58,178,29.85,FALSE,Ahmedabad,Plumber,Medium,,,,,,
33,76,192,20.31,FALSE,Bangalore,Doctor,Low,,,,,,
35,81,185,41,FALSE,Nashik,Retail Manager,Low,,,,,,
24,65,168,24.69,TRUE,Nagpur,Real Estate Agent,Medium,,,,,,
24,74,152,4.84,FALSE,Chennai,Nurse,Low,,,,,,
21,90,156,42.83,FALSE,Kanpur,Consultant,Medium,,,,,,
18,89,191,41.69,FALSE,Surat,Pharmacist,Low,,,,,,
26,92,182,11.14,FALSE,Ranchi,Businessman,Low,,,,,,
23,52,175,45.61,FALSE,Rajkot,Carpenter,Low,,,,,,
36,46,155,23.44,FALSE,Delhi,Accountant,Low,,,,,,
25,56,189,45.89,FALSE,Bangalore,Lab Technician,Low,,,,,,
24,86,168,29.8,TRUE,Indore,Government Employee,High,,,,,,
55,66,155,10.08,FALSE,Allahabad,Architect,Medium,,,,,,
40,54,171,12.72,FALSE,Ahmedabad,Teacher,Low,,,,,,
33,53,183,44.08,TRUE,Meerut,Real Estate Agent,Medium,,,,,,
55,54,187,42.64,FALSE,Kanpur,Civil Servant,Medium,,,,,,
58,65,193,24.8,FALSE,Rajkot,Accountant,Medium,,,,,,
46,98,150,14.49,TRUE,Allahabad,Real Estate Agent,High,,,,,,
62,54,167,30.97,FALSE,Hyderabad,Retail Manager,Medium,,,,,,
60,63,179,44.25,FALSE,Agra,Nurse,Medium,,,,,,
50,65,166,13.65,FALSE,Ranchi,Chef,Low,,,,,,
30,49,184,46.42,FALSE,Bangalore,Data Analyst,Low,,,,,,
35,75,194,28.49,TRUE,Nashik,Factory Worker,Medium,,,,,,
30,88,168,44.54,TRUE,Varanasi,Carpenter,High,,,,,,
39,58,154,2.34,TRUE,Lucknow,Doctor,Medium,,,,,,
27,96,189,18.05,FALSE,Kanpur,Electrician,Low,,,,,,
21,63,175,2.4,TRUE,Nashik,Plumber,Low,,,,,,
41,67,181,43.06,FALSE,Rajkot,Consultant,Low,,,,,,
19,87,154,9.88,FALSE,Hyderabad,Civil Servant,Low,,,,,,
62,90,183,15.48,FALSE,Mumbai,Lab Technician,Medium,,,,,,
49,59,179,49.5,TRUE,Rajkot,Plumber,High,,,,,,
29,83,180,27.24,FALSE,Surat,Insurance Agent,Low,,,,,,
49,91,168,40.85,FALSE,Indore,Carpenter,Medium,,,,,,
21,94,183,7.24,FALSE,Amritsar,Marketing Manager,Low,,,,,,
53,51,192,6.51,FALSE,Delhi,Lab Technician,Medium,,,,,,
44,91,194,24.19,FALSE,Mumbai,Teacher,Low,,,,,,
54,89,168,49.03,FALSE,Kolkata,Electrician,High,,,,,,
44,48,157,30.86,TRUE,Srinagar,HR Manager,High,,,,,,
34,80,189,2.45,FALSE,Hyderabad,Sales Manager,Low,,,,,,
51,77,177,9.35,FALSE,Bhopal,Chef,Low,,,,,,
51,99,176,36.02,FALSE,Ghaziabad,Engineer,High,,,,,,
50,61,166,38.6,FALSE,Ghaziabad,Nurse,Low,,,,,,
24,85,176,37.8,FALSE,Ranchi,Pharmacist,Low,,,,,,
26,72,179,17.95,FALSE,Meerut,Retail Manager,Low,,,,,,
48,86,162,37.4,FALSE,Ludhiana,Chef,Medium,,,,,,
20,48,176,13.1,FALSE,Surat,Lab Technician,Low,,,,,,
21,80,150,31.04,FALSE,Patna,Teacher,Medium,,,,,,
63,83,176,47.98,FALSE,Rajkot,Teacher,Medium,,,,,,
60,91,150,43.02,FALSE,Delhi,Engineer,Medium,,,,,,
30,69,176,2.75,TRUE,Visakhapatnam,Pharmacist,Low,,,,,,
24,56,167,5.92,FALSE,Bhopal,Pharmacist,Low,,,,,,
46,71,181,39.59,FALSE,Kanpur,Lawyer,Low,,,,,,
28,98,159,11.48,FALSE,Ghaziabad,Chef,Low,,,,,,
26,85,151,37.5,TRUE,Ludhiana,Insurance Agent,Medium,,,,,,
29,62,156,42.99,FALSE,Lucknow,Insurance Agent,Low,,,,,,
46,81,169,34.83,TRUE,Agra,Driver,High,,,,,,
45,61,151,21.46,TRUE,Visakhapatnam,Driver,High,,,,,,
48,89,156,4.16,TRUE,Kolkata,Data Analyst,High,,,,,,
52,67,151,26.8,FALSE,Nashik,Civil Servant,Medium,,,,,,
34,78,164,5.42,TRUE,Nashik,Real Estate Agent,High,,,,,,
22,47,172,43.75,FALSE,Vadodara,Content Writer,Low,,,,,,
48,76,168,17.08,FALSE,Ranchi,Government Employee,Medium,,,,,,
49,45,186,18.98,TRUE,Surat,Banker,High,,,,,,
46,62,188,32.78,TRUE,Indore,Marketing Manager,High,,,,,,
48,96,194,46.1,FALSE,Ranchi,Consultant,Medium,,,,,,
27,97,185,40.67,FALSE,Bhopal,Data Analyst,Low,,,,,,
19,82,170,11.81,TRUE,Delhi,Carpenter,Medium,,,,,,
47,90,187,8.66,FALSE,Chennai,Retail Manager,Medium,,,,,,
38,62,167,33.79,FALSE,Kanpur,Sales Manager,Low,,,,,,
62,78,182,9.57,FALSE,Nagpur,HR Manager,Low,,,,,,
49,90,161,39.28,FALSE,Srinagar,Lab Technician,Medium,,,,,,
44,80,186,44.93,FALSE,Hyderabad,Accountant,Low,,,,,,
64,84,185,44.6,FALSE,Faridabad,Civil Servant,Medium,,,,,,
47,48,151,11.36,TRUE,Surat,Data Analyst,Medium,,,,,,
35,55,176,6.41,FALSE,Ranchi,Plumber,Low,,,,,,
39,90,176,48.5,FALSE,Delhi,Civil Servant,Medium,,,,,,
34,59,179,28.44,FALSE,Mumbai,Insurance Agent,Medium,,,,,,
19,71,164,23.17,FALSE,Lucknow,Banker,Low,,,,,,
22,62,192,17.56,FALSE,Ahmedabad,Pharmacist,Low,,,,,,
62,71,164,38.75,FALSE,Agra,Carpenter,Medium,,,,,,
43,75,195,19.75,FALSE,Ahmedabad,Marketing Manager,Low,,,,,,
49,88,192,15.81,TRUE,Patna,Marketing Manager,Medium,,,,,,
22,96,178,47.29,FALSE,Chennai,HR Manager,Medium,,,,,,
34,93,164,36.19,FALSE,Nagpur,Banker,Medium,,,,,,
18,64,192,22.35,FALSE,Agra,Data Analyst,Low,,,,,,
32,45,194,40.87,TRUE,Delhi,Carpenter,High,,,,,,
23,88,171,13.31,FALSE,Ghaziabad,Banker,Low,,,,,,
58,97,192,48.87,FALSE,Jaipur,Teacher,Low,,,,,,
52,70,178,31.54,TRUE,Allahabad,Shop Owner,High,,,,,,
25,69,173,13.03,FALSE,Jaipur,Lab Technician,Low,,,,,,
48,66,162,45.64,FALSE,Kolkata,HR Manager,Low,,,,,,
39,66,180,13.05,FALSE,Mumbai,Businessman,Low,,,,,,
37,62,150,14.47,TRUE,Nashik,Driver,Medium,,,,,,
29,78,174,23.44,FALSE,Ahmedabad,Civil Servant,Low,,,,,,
20,64,158,5.85,FALSE,Vadodara,HR Manager,Low,,,,,,
36,71,188,40.05,TRUE,Lucknow,Architect,Medium,,,,,,
29,59,174,14.93,TRUE,Ahmedabad,Engineer,Low,,,,,,
26,92,186,25.83,TRUE,Agra,Carpenter,High,,,,,,
48,62,178,23.07,FALSE,Meerut,Consultant,Low,,,,,,
46,45,170,5.12,TRUE,Nagpur,Accountant,High,,,,,,
32,61,151,4.25,FALSE,Vadodara,Banker,Low,,,,,,
23,85,189,25.04,TRUE,Faridabad,Teacher,Medium,,,,,,
64,68,195,19.01,TRUE,Faridabad,Chef,High,,,,,,
43,58,167,7.75,FALSE,Vadodara,Carpenter,Low,,,,,,
58,97,169,3.06,TRUE,Bhopal,Driver,High,,,,,,
62,91,157,17.06,FALSE,Rajkot,Factory Worker,Medium,,,,,,
37,86,151,33.53,FALSE,Visakhapatnam,Insurance Agent,Medium,,,,,,
49,90,194,23.83,FALSE,Ludhiana,Doctor,Low,,,,,,
36,59,187,12.13,FALSE,Kolkata,Insurance Agent,Low,,,,,,
51,95,154,20.8,TRUE,Kolkata,Software Engineer,High,,,,,,
42,93,157,41.41,FALSE,Indore,Teacher,Medium,,,,,,
